candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
rfbr1-0a384a5fe5442d2a64f6,attention_pv_s128_d64-s2-E128,attention_pv_s128_d64,2,E128,electrical,0,0,128,8192,,25102,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,76,76,0.8421052631578947,34.796875,61,64,0,0,0,0,0,0,0,0,76,0,811.007999999999,0,0,0,0,0,811.007999999999,0,0,0,excluded_not_modeled,59705b0a59d6160c0c61b973b05aeff7fc7babd934366fe44a1c8d7796440531,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-0a384a5fe5442d2a64f6-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-9935fca3ca3f4d771f36,attention_pv_s128_d64-s2-H4,attention_pv_s128_d64,2,H4,hybrid,4,0.13825,128,8384,,25102,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,398,398,0.16080402010050251,189.296875,329,64,0,293,0,0,0,0.25,0,0,105,293,2783.7440000000106,166.4,675.8399999999981,12566.399999999976,0,0,16192.383999999964,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,775dfce6adc94cc514fcf7bd8338954c7587d1344b842f9409e9e8c0f0dc84b7,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-9935fca3ca3f4d771f36-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-98fe752f473f6d4c8817,attention_pv_s128_d64-s2-H4,attention_pv_s128_d64,2,H4,hybrid,4,0.13825,128,8384,,25102,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,398,398,0.16080402010050251,189.296875,329,64,0,293,0,0,0,0.25,0,0,105,293,2783.7440000000106,166.4,675.8399999999981,12566.399999999976,0,0,16192.383999999964,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,775dfce6adc94cc514fcf7bd8338954c7587d1344b842f9409e9e8c0f0dc84b7,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-98fe752f473f6d4c8817-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-5b084f3c71e9e54a3a04,attention_pv_s128_d64-s2-O1,attention_pv_s128_d64,2,O1,optical,1,0.01,128,8448,,25102,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,538,538,0.11895910780669144,283.453125,489,64,0,456,0,0,0,0,0,0,82,456,6533.888000000059,415.99999999999983,1689.5999999999888,15269.759999999967,0,0,23909.247999999854,0.002,-0.002,19.998,excluded_not_modeled,3d8096e6a8f72211c2c6239c38e0a5aba34367bfa52ee3fd9e7f5e4b19f843ad,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-5b084f3c71e9e54a3a04-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-912fed3a3e3f94f82c25,attention_pv_s128_d64-s2-O1,attention_pv_s128_d64,2,O1,optical,1,0.01,128,8448,,25102,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,538,538,0.11895910780669144,283.453125,489,64,0,456,0,0,0,0,0,0,82,456,6533.888000000059,415.99999999999983,1689.5999999999888,15269.759999999967,0,0,23909.247999999854,0.002,-0.002,19.998,excluded_not_modeled,3d8096e6a8f72211c2c6239c38e0a5aba34367bfa52ee3fd9e7f5e4b19f843ad,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-912fed3a3e3f94f82c25-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-533cba2c990183b0e096,attention_pv_s128_d64-s2-O2,attention_pv_s128_d64,2,O2,optical,2,0.04743055555555556,128,8448,,25102,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,489,489,0.130879345603272,277.265625,445,64,0,412,0,0,0,0.5,0,0,77,412,6651.648000000053,415.99999999999983,1689.5999999999888,30716.92799999981,0,0,39474.17599999967,1.017,-1.017,18.983,excluded_not_modeled,7b6cbaa18c03e3ec7da978af4307a0ba45b864dbac52f532d6d0d567b10fb4cf,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-533cba2c990183b0e096-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-5864996432cab0f3f9eb,attention_pv_s128_d64-s2-O2,attention_pv_s128_d64,2,O2,optical,2,0.04743055555555556,128,8448,,25102,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,489,489,0.130879345603272,277.265625,445,64,0,412,0,0,0,0.5,0,0,77,412,6651.648000000053,415.99999999999983,1689.5999999999888,30716.92799999981,0,0,39474.17599999967,1.017,-1.017,18.983,excluded_not_modeled,7b6cbaa18c03e3ec7da978af4307a0ba45b864dbac52f532d6d0d567b10fb4cf,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-5864996432cab0f3f9eb-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-c8fd085312d9aacf0956,attention_pv_s128_d64-s2-O4,attention_pv_s128_d64,2,O4,optical,4,0.11816666666666667,128,8448,,25102,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,707,707,0.09052333804809053,379.328125,640,64,0,597,0,0,0,0.25,0,0,110,597,6882.7840000000615,415.99999999999983,1689.5999999999888,31316.735999999855,0,0,40305.119999999595,1.269,-1.269,18.731,excluded_not_modeled,28a576242a34fc8dd97305c5c0939118c330ec3a258216cf0f091726eff9b0ba,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-c8fd085312d9aacf0956-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-2835d5a694c5e3c1c93e,attention_pv_s128_d64-s2-O4,attention_pv_s128_d64,2,O4,optical,4,0.11816666666666667,128,8448,,25102,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,20849eb16804ce50070eea0a9bb8271c7c77ea5ed8e40a4396ecf692a1c01ea2,605d4016e285f4790884ca083a319de8c673aa43b53d5b6c55cae3f20d6aec97,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,9a34d071eccc635ddea3bc1ed6076cc2d628ac5025caed1c66d2992a9d8df73f,707,707,0.09052333804809053,379.328125,640,64,0,597,0,0,0,0.25,0,0,110,597,6882.7840000000615,415.99999999999983,1689.5999999999888,31316.735999999855,0,0,40305.119999999595,1.269,-1.269,18.731,excluded_not_modeled,28a576242a34fc8dd97305c5c0939118c330ec3a258216cf0f091726eff9b0ba,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-2835d5a694c5e3c1c93e-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-38364be7901c0b2c28f6,attention_pv_s128_d64-s4-E128,attention_pv_s128_d64,4,E128,electrical,0,0,128,16384,,25104,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,136,136,0.9411764705882353,58.6171875,119,128,0,0,0,0,0,0,0,0,136,0,1622.0159999999912,0,0,0,0,0,1622.0159999999912,0,0,0,excluded_not_modeled,51f46acd3a6237b880ed25330079f820a97fb33aaf22b670ad1cdaa61d95a6a4,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-38364be7901c0b2c28f6-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-bba5a6252f4993b71cc4,attention_pv_s128_d64-s4-E128,attention_pv_s128_d64,4,E128,electrical,0,0,128,16384,,25104,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,136,136,0.9411764705882353,58.6171875,119,128,0,0,0,0,0,0,0,0,136,0,1622.0159999999912,0,0,0,0,0,1622.0159999999912,0,0,0,excluded_not_modeled,51f46acd3a6237b880ed25330079f820a97fb33aaf22b670ad1cdaa61d95a6a4,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-bba5a6252f4993b71cc4-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-ef24085042703d9a271b,attention_pv_s128_d64-s4-H4,attention_pv_s128_d64,4,H4,hybrid,4,0.13825,128,16768,,25104,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,626,626,0.20447284345047922,286.4609375,545,128,0,513,0,0,0,0.25,0,0,113,513,5567.488000000052,332.80000000000007,1351.6799999999894,25132.799999999905,0,0,32384.767999999818,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,8e732a914ba48a7a053d0796f5f7c5245650cad2f8e7ed4c532e709b1825f6db,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-ef24085042703d9a271b-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-657b1b507e4d7c8bf106,attention_pv_s128_d64-s4-H4,attention_pv_s128_d64,4,H4,hybrid,4,0.13825,128,16768,,25104,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,626,626,0.20447284345047922,286.4609375,545,128,0,513,0,0,0,0.25,0,0,113,513,5567.488000000052,332.80000000000007,1351.6799999999894,25132.799999999905,0,0,32384.767999999818,1.2610000000000001,-1.2610000000000001,18.739,excluded_not_modeled,8e732a914ba48a7a053d0796f5f7c5245650cad2f8e7ed4c532e709b1825f6db,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-657b1b507e4d7c8bf106-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-d842578d0c9a586b0be7,attention_pv_s128_d64-s4-O1,attention_pv_s128_d64,4,O1,optical,1,0.01,128,16896,,25104,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,918,918,0.1394335511982571,433.03125,831,128,0,831,0,0,0,0,0,0,87,831,13067.775999999925,831.9999999999998,3379.2000000000953,30539.51999999965,0,0,47818.495999998806,0.002,-0.002,19.998,excluded_not_modeled,246bb9e4c7ebfc5c3ad03f8fa36953739c08fe99e7ad2ced5449e30348e078cc,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-d842578d0c9a586b0be7-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-1d1d0792dbc6b76ecc9b,attention_pv_s128_d64-s4-O1,attention_pv_s128_d64,4,O1,optical,1,0.01,128,16896,,25104,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,918,918,0.1394335511982571,433.03125,831,128,0,831,0,0,0,0,0,0,87,831,13067.775999999925,831.9999999999998,3379.2000000000953,30539.51999999965,0,0,47818.495999998806,0.002,-0.002,19.998,excluded_not_modeled,246bb9e4c7ebfc5c3ad03f8fa36953739c08fe99e7ad2ced5449e30348e078cc,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-1d1d0792dbc6b76ecc9b-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-17bfc675bbcaad88460a,attention_pv_s128_d64-s4-O2,attention_pv_s128_d64,4,O2,optical,2,0.04743055555555556,128,16896,,25104,0,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,720,720,0.17777777777777778,374.5,654,128,0,643,0,0,0,0.5,0,0,77,643,13303.295999999838,831.9999999999998,3379.2000000000944,61433.85600000035,0,0,78948.3519999996,1.017,-1.017,18.983,excluded_not_modeled,e3bed71d813c83798ef2e0ff01a584aeac33cb17912bdd27e2ab2c7dfd4b4b5a,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-17bfc675bbcaad88460a-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-4dc8c3eb1479b472becf,attention_pv_s128_d64-s4-O2,attention_pv_s128_d64,4,O2,optical,2,0.04743055555555556,128,16896,,25104,1,completed,main-attempt-2,47fe42b2f79ebeaa097e55e7a29ed23ba1c11076d3b742e9e8d1ede44d216830,43d180be7e8ab862730bff2ad9cb79b6c175342b4aa9186d50caca16a405b545,0f9b59008357479e929cb873f0e05b4b44abc65869a2c34bcc015410d6a795a5,e43e82c88998035db67739d07db6bf4261358d9037be01f3288e70b3a2a0bfb0,49da58d6f636d26ac3ee50428390c3138abdcfdfb808c515787feb37c2a68787,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,0b5b38b01bd98450301ed63b9787cc968aa3f95363bb3b03d0ed60104ab45bf8,720,720,0.17777777777777778,374.5,654,128,0,643,0,0,0,0.5,0,0,77,643,13303.295999999838,831.9999999999998,3379.2000000000944,61433.85600000035,0,0,78948.3519999996,1.017,-1.017,18.983,excluded_not_modeled,e3bed71d813c83798ef2e0ff01a584aeac33cb17912bdd27e2ab2c7dfd4b4b5a,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-4dc8c3eb1479b472becf-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
