K,M,N,accuracy,actual_output_hash,axis_case_id,axis_mode,axis_profile_id,axis_repeat,candidate_id,canonical_trace_hash,case_id,columns,completed_macs,compute_cycles,compute_timing_distinguishes_arithmetic_profile,compute_utilization_pct,config_hash,conversion_cycles,conversion_energy_pj,correct,dataset_hash,dominant_service,evidence_level,exact_encoded_bits,expected_output_hash,experiment_name,functional_wall_seconds,image_count,images,input_elements,internal_repeats,layer_count,layer_id,layer_kind,logical_bits,lowering_hash,mapping_hash,memory_cycles,mode,model_hash,noc_cycles,non_finite_values,output_elements,packet_count,packetized_bits,padding_bits,passed,payload_bits_per_element,peak_gpu_memory_bytes,post_op_cycles,post_op_elements_per_image,prediction_hash,profile_id,provider,raw_path,repeat,repeat_exact,rows,scenario,seed,sequential_cycles,status,total_cycles,transport_hash,weight_elements,workload_hash
,,,,4a1ca0a09eb968ac46962f57361e33b8e93d91f687a82017a7bebb09f97779d3,half_subnormal_7x4,,fp32_a32,0,c-c94452901f411b74,,half_subnormal_7x4,4,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,4a1ca0a09eb968ac46962f57361e33b8e93d91f687a82017a7bebb09f97779d3,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,4,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-c94452901f411b74.json,0,,7,mnist_pe_kernel_conformance,7402,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,486b9704247f8b31a5e4331f10f0aa542b57dbfbb2fa88a7b5364b4bd167eb81,half_tie_even_9x6,,fp8_a8,1,c-ca7732913e24396b,,half_tie_even_9x6,6,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,486b9704247f8b31a5e4331f10f0aa542b57dbfbb2fa88a7b5364b4bd167eb81,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,6,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-ca7732913e24396b.json,1,,9,mnist_pe_kernel_conformance,7404,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,19ff6e63aa7817643c1539c3f6b2477c53cd383f2655aa93da1d27330cad83a1,normal_small_3x2,,fp8_a16,0,c-d2a1f56573c19ced,,normal_small_3x2,2,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,19ff6e63aa7817643c1539c3f6b2477c53cd383f2655aa93da1d27330cad83a1,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,2,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-d2a1f56573c19ced.json,0,,3,mnist_pe_kernel_conformance,7400,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,88e8342a493e08d57ff749aead59281b76b551908f064a845613491982b15a4a,rectangular_13x3,,fp8_a16,0,c-d3e2958245db8f53,,rectangular_13x3,3,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,88e8342a493e08d57ff749aead59281b76b551908f064a845613491982b15a4a,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-d3e2958245db8f53.json,0,,13,mnist_pe_kernel_conformance,7409,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,f04d822e3ee775f832aaccfb96c14557d60fdd45d61e54b2aa429836096c3413,wide_range_17x13,,fp16_a16,0,c-d55312bbc64b8a6d,,wide_range_17x13,13,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,f04d822e3ee775f832aaccfb96c14557d60fdd45d61e54b2aa429836096c3413,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,13,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-d55312bbc64b8a6d.json,0,,17,mnist_pe_kernel_conformance,7411,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,19ff6e63aa7817643c1539c3f6b2477c53cd383f2655aa93da1d27330cad83a1,normal_small_3x2,,fp8_a16,1,c-d6ff55856ae0497d,,normal_small_3x2,2,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,19ff6e63aa7817643c1539c3f6b2477c53cd383f2655aa93da1d27330cad83a1,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,2,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-d6ff55856ae0497d.json,1,,3,mnist_pe_kernel_conformance,7400,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,1c09a943285337a4cc39e4c8689efa1869d2e72c0725fb0b6c25e93a4d160fbc,half_subnormal_7x4,,fp8_a16,0,c-dc11ae4644514f23,,half_subnormal_7x4,4,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,1c09a943285337a4cc39e4c8689efa1869d2e72c0725fb0b6c25e93a4d160fbc,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,4,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-dc11ae4644514f23.json,0,,7,mnist_pe_kernel_conformance,7402,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,a9c5035c7f1de635f8c0a2bbbd357ea8c9110b549912598bc465be0bfb5ec8e9,rectangular_13x3,,fp8_a8,1,c-e40aea2ee61ae1ac,,rectangular_13x3,3,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,a9c5035c7f1de635f8c0a2bbbd357ea8c9110b549912598bc465be0bfb5ec8e9,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-e40aea2ee61ae1ac.json,1,,13,mnist_pe_kernel_conformance,7409,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,a75ce97c4aa93fbc00069d619272ca3c81db4405aa03ce0f9774c2aba187f5d4,negative_zero_1x1,,fp8_a16,1,c-ea2eb02a75d5d19e,,negative_zero_1x1,1,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,a75ce97c4aa93fbc00069d619272ca3c81db4405aa03ce0f9774c2aba187f5d4,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,1,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-ea2eb02a75d5d19e.json,1,,1,mnist_pe_kernel_conformance,7408,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,3a63bcb39c2e62706f2106be4694764718d57c21972a20250908cae44b3e6932,normal_small_3x2,,fp32_a32,1,c-ebf482efeaf5d866,,normal_small_3x2,2,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,3a63bcb39c2e62706f2106be4694764718d57c21972a20250908cae44b3e6932,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,2,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-ebf482efeaf5d866.json,1,,3,mnist_pe_kernel_conformance,7400,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,bd37e866d369a296907e006ddbf07c69c970bf492946cbec9165e98518acf48e,fp8_finite_range_11x8,,fp16_a16,1,c-ee259e4c787d63d4,,fp8_finite_range_11x8,8,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,bd37e866d369a296907e006ddbf07c69c970bf492946cbec9165e98518acf48e,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,8,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-ee259e4c787d63d4.json,1,,11,mnist_pe_kernel_conformance,7406,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,8c6a5675ab32cb947d78940898d3684906ee7d4455840584277e5b4925b83848,finite_saturation_12x9,,fp32_a32,1,c-ef73262a292ef1cb,,finite_saturation_12x9,9,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,8c6a5675ab32cb947d78940898d3684906ee7d4455840584277e5b4925b83848,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,9,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-ef73262a292ef1cb.json,1,,12,mnist_pe_kernel_conformance,7407,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,794081d84b6f0b9e7cc5125940878d0304ba0c21e8bf76889cdd61aaaeedc4c8,finite_saturation_12x9,,fp8_a16,1,c-f2cb09a10087542d,,finite_saturation_12x9,9,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,794081d84b6f0b9e7cc5125940878d0304ba0c21e8bf76889cdd61aaaeedc4c8,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,9,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-f2cb09a10087542d.json,1,,12,mnist_pe_kernel_conformance,7407,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,0bee8cbfe17da782ae88a697f012d9c7b3978e28c4c874d46eeb31918c3b3bf5,negative_zero_1x1,,fp16_a16,1,c-f8f8ce19fb5ef96e,,negative_zero_1x1,1,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,0bee8cbfe17da782ae88a697f012d9c7b3978e28c4c874d46eeb31918c3b3bf5,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,1,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-f8f8ce19fb5ef96e.json,1,,1,mnist_pe_kernel_conformance,7408,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,fef87a18bbfed31b8342984eddebd4ac188776de411a6843ec297dbf6634b4db,fp8_subnormal_8x5,,fp32_a32,1,c-00d3106754b40449,,fp8_subnormal_8x5,5,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,fef87a18bbfed31b8342984eddebd4ac188776de411a6843ec297dbf6634b4db,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,5,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-00d3106754b40449.json,1,,8,mnist_pe_kernel_conformance,7403,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,e877e2dbb37c9f6e30c241ba86490057e67a9f41ed809676e7ecc7c23a7aecda,fp8_finite_range_11x8,,fp32_a32,1,c-02695281191bd4c5,,fp8_finite_range_11x8,8,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,e877e2dbb37c9f6e30c241ba86490057e67a9f41ed809676e7ecc7c23a7aecda,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,8,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-02695281191bd4c5.json,1,,11,mnist_pe_kernel_conformance,7406,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,4a1ca0a09eb968ac46962f57361e33b8e93d91f687a82017a7bebb09f97779d3,half_subnormal_7x4,,fp32_a32,0,c-0c1df1354a991f7b,,half_subnormal_7x4,4,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,4a1ca0a09eb968ac46962f57361e33b8e93d91f687a82017a7bebb09f97779d3,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,4,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-0c1df1354a991f7b.json,0,,7,mnist_pe_kernel_conformance,7402,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,486b9704247f8b31a5e4331f10f0aa542b57dbfbb2fa88a7b5364b4bd167eb81,half_tie_even_9x6,,fp8_a16,1,c-1079975799e594f2,,half_tie_even_9x6,6,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,486b9704247f8b31a5e4331f10f0aa542b57dbfbb2fa88a7b5364b4bd167eb81,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,6,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-1079975799e594f2.json,1,,9,mnist_pe_kernel_conformance,7404,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,486b9704247f8b31a5e4331f10f0aa542b57dbfbb2fa88a7b5364b4bd167eb81,half_tie_even_9x6,,fp8_a16,0,c-12301222d5005343,,half_tie_even_9x6,6,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,486b9704247f8b31a5e4331f10f0aa542b57dbfbb2fa88a7b5364b4bd167eb81,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,6,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-12301222d5005343.json,0,,9,mnist_pe_kernel_conformance,7404,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,0bee8cbfe17da782ae88a697f012d9c7b3978e28c4c874d46eeb31918c3b3bf5,negative_zero_1x1,,fp16_a16,0,c-12c1fe71a606e1b5,,negative_zero_1x1,1,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,0bee8cbfe17da782ae88a697f012d9c7b3978e28c4c874d46eeb31918c3b3bf5,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,1,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-12c1fe71a606e1b5.json,0,,1,mnist_pe_kernel_conformance,7408,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,4a6f3f22a0c76855a1307c86e6cd841f67648032c5ec598a8bc3c573d950c73c,normal_mixed_5x3,,fp8_a8,0,c-1623c49a00fdd27b,,normal_mixed_5x3,3,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,4a6f3f22a0c76855a1307c86e6cd841f67648032c5ec598a8bc3c573d950c73c,mnist_pe_kernel_conformance_r1,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance_r1/c-1623c49a00fdd27b.json,0,,5,mnist_pe_kernel_conformance,7401,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
